Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15911,17689,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1623,1682,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3459,4067,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7150,7283,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2035,2169,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2639,2639,2020,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,608,819,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1442,2760,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4359,5651,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,156,156,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),117P,117P,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,345,445,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),753,753,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,803,1181,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2312,3177,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,56,56,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,403,703,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1353,1574,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,284,505,2020,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),680,680,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3352,5498,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8591,10569,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,161P,161P,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,860,935,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1460,1879,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1549,2624,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5228,5550,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1225,1534,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2349,2468,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,395,621,2020,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),332P,423P,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7818,11081,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16662,18205,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1714,1893,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4248,4683,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7907,8132,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2351,2620,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3379,3379,2020,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,371P,426P,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5523,7218,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12673,14383,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1000,1206,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3440,3447,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2951,3358,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7035,7349,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1698,1899,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2931,2938,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,675,834,2020,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),644P,644P,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2363,3784,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2714,7602,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,160,160,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,632,703,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1700,1700,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,977,1724,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3684,4262,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,638,999,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1578,1784,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,625,701,2020,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),68P,68P,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4321,6399,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8448,11609,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1144,1304,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3234,3234,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2856,3467,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6503,6747,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1953,2062,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2553,2739,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,333P,422P,2020,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1032P,1032P,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2309,3453,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5805,7924,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,26P,193P,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,566,671,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1655,1670,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1385,1680,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3248,4593,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,793,1255,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1978,2209,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,590,731,2020,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),849,918,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,5532,8472,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),11020,13398,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1212,1587,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),3278,3278,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,3452,4024,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),7936,8020,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2261,2594,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3130,3260,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,927,239P,2020,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1085P,1085P,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3659,4745,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8881,10245,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,15P,23P,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,467,908,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1836,2296,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1701,2159,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4060,5366,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,79P,94P,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,675,1120,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1447,1949,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,156,308,2020,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),260,415,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,111,231,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),577,809,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,8,12,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),21,21,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,31,46,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),167,213,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,5,5,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,88,152,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),472,677,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,7,7,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),7P,7P,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,52,85,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),179,289,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4,42,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),35,63,2020,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),Gender-Neutral,2P,2P,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,6722,8601,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),14416,15526,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1633,1724,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),3498,3498,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,3651,4327,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),7364,8168,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2073,2602,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),2446,2446,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,330P,452P,2020,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1173P,1173P,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,1458,2712,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),4849,5389,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN (PwD),Gender-Neutral,79,79,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,388,576,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),1889,1889,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,1032,1603,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),4915,5371,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,559,1002,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),1449,1830,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,22P,374P,2020,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),978P,978P,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,447,1163,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),1568,2930,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,60,99,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),103,103,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,156,234,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),475,800,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,27P,27P,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,154,616,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1429,2047,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,31,43,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,97,354,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),542,962,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,82,204,2020,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),447,578,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3921,5305,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10056,10462,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,888,1141,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3094,3151,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1959,2884,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5795,6018,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1304,1919,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2090,2496,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,904,214P,2020,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),744P,744P,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,444,910,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),1651,2757,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OPEN (PwD),Gender-Neutral,125,125,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,125,212,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),644,644,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,331,599,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),1436,2021,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,150,468,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),751,1127,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,248,320,2020,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),585,585,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1377,2353,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4869,5993,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,142,8P,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),249P,249P,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,323,438,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1380,1500,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,694,1152,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3071,3836,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,16P,77P,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,452,760,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1394,1929,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,368,438,2020,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),808,826,2020,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,1025,3553,2020,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),10794,12717,2020,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,763,1071,2020,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),2546,2546,2020,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,1879,3169,2020,1
